branchrule,cpu_process_time,difficulty_score,dualbound,error_message,file,gap,nlps,nnodes,nsols,obj,path,profile_class,solving_time,status,wall_time
BaselinePseudoCostBranchrule,0.009565084999962892,2.454529193002547,-64.0,,train_150_64_instance_1019.mps,0.0,1,1,2,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_64_instance_1019.mps,too_easy,0.00955,optimal,0.009564876556396484
BaselinePseudoCostBranchrule,0.010173055000109343,2.456335394745668,-64.0,,train_150_64_instance_1069.mps,0.0,1,1,2,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_64_instance_1069.mps,easy,0.010158,optimal,0.010172843933105469
BaselinePseudoCostBranchrule,0.00953911400006291,2.4544519298611225,-64.0,,train_150_64_instance_1354.mps,0.0,1,1,2,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_64_instance_1354.mps,too_easy,0.009524,optimal,0.009539365768432617
BaselinePseudoCostBranchrule,0.011342081000066173,2.4598080879940376,-64.0,,train_150_64_instance_1832.mps,0.0,1,1,2,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_64_instance_1832.mps,easy,0.011328,optimal,0.011342287063598633
BaselinePseudoCostBranchrule,0.008909568000035506,2.4525821495418882,-64.0,,train_150_64_instance_1860.mps,0.0,1,1,2,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_64_instance_1860.mps,too_easy,0.008895,optimal,0.008910179138183594
BaselinePseudoCostBranchrule,0.010707032000027539,2.4579238345044594,-64.0,,train_150_64_instance_2032.mps,0.0,1,1,2,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_64_instance_2032.mps,easy,0.010693,optimal,0.010706901550292969
BaselinePseudoCostBranchrule,0.009383166000020537,2.453991281376122,-64.0,,train_150_64_instance_2772.mps,0.0,1,1,2,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_64_instance_2772.mps,too_easy,0.009368999999999999,optimal,0.009383678436279297
BaselinePseudoCostBranchrule,0.008425933000012265,2.451142605885288,-64.0,,train_150_64_instance_2777.mps,0.0,1,1,2,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_64_instance_2777.mps,too_easy,0.008411,optimal,0.008425712585449219
BaselinePseudoCostBranchrule,0.010233481999989635,2.4565165490550425,-64.0,,train_150_64_instance_3344.mps,0.0,1,1,2,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_64_instance_3344.mps,easy,0.010218999999999999,optimal,0.010233640670776367
BaselinePseudoCostBranchrule,0.010296620000076473,2.4567036313678563,-64.0,,train_150_64_instance_3565.mps,0.0,1,1,2,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_64_instance_3565.mps,easy,0.010282,optimal,0.010297060012817383
BaselinePseudoCostBranchrule,0.008228434000102425,2.4505564780708653,-64.0,,train_150_64_instance_3802.mps,0.0,1,1,2,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_64_instance_3802.mps,too_easy,0.008213999999999999,optimal,0.008228540420532227
BaselinePseudoCostBranchrule,0.00863701699995545,2.4517732348209846,-64.0,,train_150_64_instance_522.mps,0.0,1,1,2,-64.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_64_instance_522.mps,too_easy,0.008623,optimal,0.008637189865112305
BaselinePseudoCostBranchrule,0.47377570700007254,23.80298400560722,-48.0,,train_150_8_instance_1576.mps,0.0,709,619,100,-48.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_8_instance_1576.mps,hard,0.47374499999999997,optimal,0.47378015518188477
BaselinePseudoCostBranchrule,0.7592025530000228,26.88032988562617,-46.0,,train_150_8_instance_1607.mps,0.0,1395,1309,100,-46.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_8_instance_1607.mps,hard,0.7591589999999999,optimal,0.7591953277587891
BaselinePseudoCostBranchrule,0.1643358310000167,18.158907901140882,-49.0,,train_150_8_instance_1635.mps,0.0,182,147,100,-49.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_8_instance_1635.mps,hard,0.16431199999999999,optimal,0.16434407234191895
BaselinePseudoCostBranchrule,0.42224732799991216,23.597586417321423,-49.0,,train_150_8_instance_1657.mps,0.0,669,609,100,-49.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_8_instance_1657.mps,hard,0.422222,optimal,0.4222588539123535
BaselinePseudoCostBranchrule,0.5369480479999993,24.349798385198234,-48.0,,train_150_8_instance_1902.mps,0.0,767,710,100,-48.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_8_instance_1902.mps,hard,0.536913,optimal,0.5369439125061035
BaselinePseudoCostBranchrule,1.0145787609999388,28.479125884583908,-48.0,,train_150_8_instance_2121.mps,0.0,1898,1865,100,-48.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_8_instance_2121.mps,hard,1.014533,optimal,1.0145690441131592
BaselinePseudoCostBranchrule,0.6257996990000265,26.312851447741284,-48.0,,train_150_8_instance_2169.mps,0.0,1258,1195,100,-48.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_8_instance_2169.mps,hard,0.625764,optimal,0.6257994174957275
BaselinePseudoCostBranchrule,1.70230902600008,31.231060229901647,-45.0,,train_150_8_instance_2286.mps,0.0,3306,3158,100,-45.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_8_instance_2286.mps,hard,1.7022339999999998,optimal,1.70228910446167
BaselinePseudoCostBranchrule,0.43588950899993506,23.676953331291877,-49.0,,train_150_8_instance_2346.mps,0.0,665,623,100,-49.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_8_instance_2346.mps,hard,0.43585799999999997,optimal,0.4358949661254883
BaselinePseudoCostBranchrule,0.8776391399999284,27.20506025350649,-48.0,,train_150_8_instance_2473.mps,0.0,1459,1354,100,-48.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_8_instance_2473.mps,hard,0.8775959999999999,optimal,0.8776326179504395
BaselinePseudoCostBranchrule,0.3470010049999246,22.458601405934512,-49.0,,train_150_8_instance_2633.mps,0.0,494,465,100,-49.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_8_instance_2633.mps,hard,0.346973,optimal,0.3470001220703125
BaselinePseudoCostBranchrule,0.33802116100002877,22.17668178693979,-49.0,,train_150_8_instance_2759.mps,0.0,473,426,100,-49.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_8_instance_2759.mps,hard,0.33799399999999996,optimal,0.3380298614501953
BaselinePseudoCostBranchrule,0.30745435700009693,20.77818556857555,-48.0,,train_150_8_instance_3428.mps,0.0,390,270,100,-48.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_8_instance_3428.mps,hard,0.307426,optimal,0.3074612617492676
BaselinePseudoCostBranchrule,0.4586186319999115,23.765851313021262,-48.0,,train_150_8_instance_3717.mps,0.0,677,629,100,-48.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_8_instance_3717.mps,hard,0.45858699999999997,optimal,0.45862746238708496
BaselinePseudoCostBranchrule,0.23047120800003995,20.139316243190763,-49.0,,train_150_8_instance_3803.mps,0.0,279,257,100,-49.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_8_instance_3803.mps,hard,0.23044499999999998,optimal,0.23047924041748047
BaselinePseudoCostBranchrule,1.0843307479999567,28.649086845607528,-48.0,,train_150_8_instance_3815.mps,0.0,1970,1888,100,-48.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_8_instance_3815.mps,hard,1.084289,optimal,1.084324598312378
BaselinePseudoCostBranchrule,1.0761386339999035,28.670869023107997,-46.0,,train_150_8_instance_3887.mps,0.0,1987,1907,100,-46.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_8_instance_3887.mps,hard,1.076089,optimal,1.0761256217956543
BaselinePseudoCostBranchrule,0.38430540799993196,22.41610749592481,-49.0,,train_150_8_instance_3967.mps,0.0,484,446,100,-49.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_8_instance_3967.mps,hard,0.38428999999999996,optimal,0.3843250274658203
BaselinePseudoCostBranchrule,0.184704709000016,18.316230991176752,-51.0,,train_150_8_instance_3973.mps,0.0,213,144,100,-51.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_8_instance_3973.mps,hard,0.18468099999999998,optimal,0.18471240997314453
BaselinePseudoCostBranchrule,0.7288085750000164,26.17778114015286,-47.0,,train_150_8_instance_700.mps,0.0,1166,1084,100,-47.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_150_8_instance_700.mps,hard,0.7287819999999999,optimal,0.7288179397583008
BaselinePseudoCostBranchrule,5.003521554000031,17.630966637304972,25610.693686902792,,train_1600r_1600c_0.01d_instance_1326.mps,0.08614785448882645,192,1,100,27817.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.01d_instance_1326.mps,hard_timeout,5.003374,timelimit,5.003421306610107
BaselinePseudoCostBranchrule,5.00371661500003,17.124355525264843,25206.873797927576,,train_1600r_1600c_0.01d_instance_1472.mps,0.03638397246023532,134,1,100,26124.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.01d_instance_1472.mps,hard_timeout_small_gap,5.003566,timelimit,5.0036139488220215
BaselinePseudoCostBranchrule,5.003582598999969,16.99070455911733,24316.521547660726,,train_1600r_1600c_0.01d_instance_1985.mps,0.04241883241061273,115,1,100,25348.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.01d_instance_1985.mps,hard_timeout_small_gap,5.003424,timelimit,5.003473281860352
BaselinePseudoCostBranchrule,5.003616781000005,17.261314555823926,24921.6467868959,,train_1600r_1600c_0.01d_instance_921.mps,0.07472833673589126,137,1,100,26784.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.01d_instance_921.mps,hard_timeout,5.00346,timelimit,5.003506898880005
BaselinePseudoCostBranchrule,5.004723671000079,18.07981162974162,1984.423494339796,,train_1600r_1600c_0.05d_instance_1000.mps,0.1756563085724668,230,1,100,2333.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.05d_instance_1000.mps,hard_timeout,5.004559,timelimit,5.0046045780181885
BaselinePseudoCostBranchrule,5.004943765000007,17.543815309139134,1842.0882338653525,,train_1600r_1600c_0.05d_instance_1011.mps,0.1476106090553982,146,1,95,2114.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.05d_instance_1011.mps,hard_timeout,5.004811,timelimit,5.004840612411499
BaselinePseudoCostBranchrule,5.005113509000012,17.971549917269638,1841.5798874184563,,train_1600r_1600c_0.05d_instance_1106.mps,0.20114257063308938,191,1,100,2212.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.05d_instance_1106.mps,hard_timeout,5.004963,timelimit,5.004993915557861
BaselinePseudoCostBranchrule,5.005125745999976,17.94995561937737,1837.2599988826364,,train_1600r_1600c_0.05d_instance_1156.mps,0.15008218830489967,218,1,100,2113.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.05d_instance_1156.mps,hard_timeout,5.004984,timelimit,5.0050177574157715
BaselinePseudoCostBranchrule,5.005089091999935,17.99126423092885,1963.0757793840191,,train_1600r_1600c_0.05d_instance_122.mps,0.17468720475150726,211,1,100,2306.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.05d_instance_122.mps,hard_timeout,5.004942,timelimit,5.004976511001587
BaselinePseudoCostBranchrule,5.0049885810000205,17.54728794757015,1810.8224388278704,,train_1600r_1600c_0.05d_instance_1299.mps,0.13981357627532448,150,1,100,2064.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.05d_instance_1299.mps,hard_timeout,5.004844,timelimit,5.004877328872681
BaselinePseudoCostBranchrule,5.00443050399997,17.394727906753094,1806.8536558271317,,train_1600r_1600c_0.05d_instance_1423.mps,0.11907236841180688,137,1,91,2022.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.05d_instance_1423.mps,hard_timeout,5.004223,timelimit,5.004314184188843
BaselinePseudoCostBranchrule,5.0048644270000295,17.248076101571595,1719.6378004778335,,train_1600r_1600c_0.05d_instance_154.mps,0.14268248782039336,110,1,100,1965.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.05d_instance_154.mps,hard_timeout,5.004706,timelimit,5.004762172698975
BaselinePseudoCostBranchrule,5.005208426000081,18.18325502007782,1870.4548351806823,,train_1600r_1600c_0.05d_instance_1647.mps,0.20291597406181391,235,1,100,2250.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.05d_instance_1647.mps,hard_timeout,5.00506,timelimit,5.005094766616821
BaselinePseudoCostBranchrule,,-1000000000.0,,SCIP: unspecified error!,train_1600r_1600c_0.05d_instance_1721.mps,,,,,,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.05d_instance_1721.mps,error,,error: Exception,
BaselinePseudoCostBranchrule,5.005087386000014,17.99411544168106,1733.7019374166607,,train_1600r_1600c_0.05d_instance_1786.mps,0.19340006222924183,200,1,100,2069.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.05d_instance_1786.mps,hard_timeout,5.00493,timelimit,5.004964113235474
BaselinePseudoCostBranchrule,5.002036355999962,17.300301013023176,1563.281562207325,,train_1600r_1600c_0.05d_instance_1804.mps,0.16357797851309994,109,1,100,1819.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.05d_instance_1804.mps,hard_timeout,5.001881,timelimit,5.001929044723511
BaselinePseudoCostBranchrule,5.004484711999908,17.857219212231183,1850.8053941540163,,train_1600r_1600c_0.05d_instance_1883.mps,0.17732529140158357,183,1,100,2179.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.05d_instance_1883.mps,hard_timeout,5.004324,timelimit,5.00437331199646
BaselinePseudoCostBranchrule,5.0016406409999945,18.42189621690678,1788.0968380665222,,train_1600r_1600c_0.05d_instance_336.mps,0.29019857923051323,230,1,100,2307.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.05d_instance_336.mps,hard_timeout,5.001473,timelimit,5.001521348953247
BaselinePseudoCostBranchrule,5.004873607000036,17.945764186128837,1886.9247067085132,,train_1600r_1600c_0.05d_instance_688.mps,0.25336214613747093,159,1,100,2365.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.05d_instance_688.mps,hard_timeout,5.004717,timelimit,5.004765272140503
BaselinePseudoCostBranchrule,5.00291421899999,26.968453972392666,129.27551532014283,,train_1600r_1600c_0.25d_instance_1113.mps,0.22219586291126173,232,65,100,158.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.25d_instance_1113.mps,hard_timeout,5.002826,timelimit,5.002873659133911
BaselinePseudoCostBranchrule,5.000240371000018,27.937502269792525,101.78217632208779,,train_1600r_1600c_0.25d_instance_209.mps,0.23793776624775007,293,86,100,126.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.25d_instance_209.mps,hard_timeout,5.000121,timelimit,5.00016188621521
BaselinePseudoCostBranchrule,4.716951619999918,26.207217604758128,134.0,,train_1600r_1600c_0.25d_instance_358.mps,0.0,466,376,100,134.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.25d_instance_358.mps,hard,4.716891,optimal,4.716939926147461
BaselinePseudoCostBranchrule,5.000233504999983,29.53615877710293,135.65545022034672,,train_1600r_1600c_0.25d_instance_391.mps,0.09099929092124115,356,181,100,148.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.25d_instance_391.mps,hard_timeout,5.00026,timelimit,5.000310659408569
BaselinePseudoCostBranchrule,1.631611643000042,17.568603827541878,89.0,,train_1600r_1600c_0.25d_instance_574.mps,0.0,125,50,93,89.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.25d_instance_574.mps,hard,1.631584,optimal,1.6316306591033936
BaselinePseudoCostBranchrule,5.000736925000069,29.74477558421129,102.1010969128124,,train_1600r_1600c_0.25d_instance_836.mps,0.06756933368775474,367,200,100,109.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.25d_instance_836.mps,hard_timeout,5.000888,timelimit,5.000933408737183
BaselinePseudoCostBranchrule,5.001592986999981,25.440272176679,116.74232794936704,,train_1600r_1600c_0.25d_instance_94.mps,0.28488100789850046,219,33,100,150.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_1600c_0.25d_instance_94.mps,hard_timeout,5.001644,timelimit,5.0016868114471436
BaselinePseudoCostBranchrule,0.002803815999982362,2.434313643819684,49451.0,,train_1600r_400c_0.01d_instance_108.mps,0.0,1,1,2,49451.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_400c_0.01d_instance_108.mps,too_easy,0.00277,optimal,0.002789735794067383
BaselinePseudoCostBranchrule,0.0043647380000493285,2.4390159211365523,49218.0,,train_1600r_400c_0.01d_instance_1081.mps,0.0,1,1,2,49218.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_400c_0.01d_instance_1081.mps,too_easy,0.004343,optimal,0.004364490509033203
BaselinePseudoCostBranchrule,0.002075218999948447,2.432188775288141,49714.0,,train_1600r_400c_0.01d_instance_1169.mps,0.0,1,1,2,49714.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_400c_0.01d_instance_1169.mps,too_easy,0.0020599999999999998,optimal,0.0020754337310791016
BaselinePseudoCostBranchrule,0.0034156830000711125,2.4362008209969277,53294.0,,train_1600r_400c_0.01d_instance_1330.mps,0.0,1,1,2,53294.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_400c_0.01d_instance_1330.mps,too_easy,0.003401,optimal,0.003416776657104492
BaselinePseudoCostBranchrule,0.002752548999978899,2.4342179074775623,49506.0,,train_1600r_400c_0.01d_instance_1631.mps,0.0,1,1,2,49506.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_400c_0.01d_instance_1631.mps,too_easy,0.002738,optimal,0.002753019332885742
BaselinePseudoCostBranchrule,0.004020896999918477,2.438009124001703,53755.0,,train_1600r_400c_0.01d_instance_1732.mps,0.0,1,1,2,53755.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_400c_0.01d_instance_1732.mps,too_easy,0.004006,optimal,0.004021406173706055
BaselinePseudoCostBranchrule,0.0026785979999885967,2.4339994975119876,47732.0,,train_1600r_400c_0.01d_instance_1740.mps,0.0,1,1,2,47732.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_400c_0.01d_instance_1740.mps,too_easy,0.002665,optimal,0.002679586410522461
BaselinePseudoCostBranchrule,0.004245669000056296,2.4386813554194338,48619.0,,train_1600r_400c_0.01d_instance_1893.mps,0.0,1,1,2,48619.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_400c_0.01d_instance_1893.mps,too_easy,0.0042309999999999995,optimal,0.00424647331237793
BaselinePseudoCostBranchrule,0.0035302919999367077,2.436544631927203,54913.0,,train_1600r_400c_0.01d_instance_295.mps,0.0,1,1,2,54913.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_400c_0.01d_instance_295.mps,too_easy,0.003516,optimal,0.003530740737915039
BaselinePseudoCostBranchrule,5.004239148000011,29.942582230984446,6420.224776752048,,train_1600r_400c_0.05d_instance_1107.mps,0.05806264363169807,454,201,100,6793.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_400c_0.05d_instance_1107.mps,hard_timeout,5.0043,timelimit,5.0043463706970215
BaselinePseudoCostBranchrule,5.0003496530000575,25.653774843219523,7218.678137474567,,train_1600r_400c_0.05d_instance_1122.mps,0.16932765795166188,311,36,100,8441.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_400c_0.05d_instance_1122.mps,hard_timeout,5.000431,timelimit,5.000471591949463
BaselinePseudoCostBranchrule,5.000053947999959,30.940018979179914,7215.679589656504,,train_1600r_400c_0.05d_instance_123.mps,0.13031626455412768,589,248,100,8156.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_400c_0.05d_instance_123.mps,hard_timeout,5.000074,timelimit,5.00011134147644
BaselinePseudoCostBranchrule,4.999960192000003,31.38400639166543,6408.724495997945,,train_1600r_400c_0.05d_instance_1522.mps,0.08945235582525789,610,307,100,6982.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_400c_0.05d_instance_1522.mps,hard_timeout,5.000049,timelimit,5.000088930130005
BaselinePseudoCostBranchrule,5.0001125390000425,26.74863542112947,7077.951177248016,,train_1600r_400c_0.05d_instance_1589.mps,0.17830708225408837,406,50,100,8340.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_400c_0.05d_instance_1589.mps,hard_timeout,5.000117,timelimit,5.000155210494995
BaselinePseudoCostBranchrule,4.999874739999996,22.843399869578597,7363.624693335971,,train_1600r_400c_0.05d_instance_1940.mps,0.14508823455259764,275,12,100,8432.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_400c_0.05d_instance_1940.mps,hard_timeout,5.000165,timelimit,5.000213384628296
BaselinePseudoCostBranchrule,5.000315766999961,24.16325522610916,7557.823561551334,,train_1600r_400c_0.05d_instance_221.mps,0.20444727584134023,231,21,100,9103.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_400c_0.05d_instance_221.mps,hard_timeout,5.000583,timelimit,5.000633716583252
BaselinePseudoCostBranchrule,4.9999621689999,26.241949898089835,7233.06216972471,,train_1600r_400c_0.05d_instance_546.mps,0.19410006402982766,379,41,100,8637.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_400c_0.05d_instance_546.mps,hard_timeout,5.000052,timelimit,5.0000901222229
BaselinePseudoCostBranchrule,3.653919856000016,27.597687134584348,482.0,,train_1600r_400c_0.25d_instance_1095.mps,0.0,883,651,100,482.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_400c_0.25d_instance_1095.mps,hard,3.653903,optimal,3.653944492340088
BaselinePseudoCostBranchrule,5.000486054000021,32.25535697784845,419.4860850520915,,train_1600r_400c_0.25d_instance_1280.mps,0.2133894737814551,662,363,100,509.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_400c_0.25d_instance_1280.mps,hard_timeout,5.000501,timelimit,5.000552654266357
BaselinePseudoCostBranchrule,1.232683034000047,21.136850898258587,410.0,,train_1600r_400c_0.25d_instance_160.mps,0.0,272,189,100,410.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_400c_0.25d_instance_160.mps,hard,1.232837,optimal,1.2328791618347168
BaselinePseudoCostBranchrule,2.343124039999907,25.205659701356367,468.0,,train_1600r_400c_0.25d_instance_1770.mps,0.0,550,449,100,468.0,/DATA/disk2/chenyitian/AutoConfig/jiakaiwen/TspEvolve/alphaevolve_mvp/data/setcover/train_1600r_400c_0.25d_instance_1770.mps,hard,2.343223,optimal,2.3432633876800537
